real_rf_state_id,target_rsrp_dbm,target_rsrq_db,target_snr_db,observations,traces,pooled_time_probability,equal_trace_probability
rsrp=-94|rsrq=-13|snr=-3,-94,-13,-3,4,2,0.00134363453141,0.00132275132275
rsrp=-93|rsrq=-14|snr=-9,-93,-14,-9,4,1,0.00134363453141,0.00132275132275
rsrp=-93|rsrq=-14|snr=-1,-93,-14,-1,4,2,0.00134363453141,0.00132275132275
rsrp=-93|rsrq=-13|snr=-9,-93,-13,-9,4,2,0.00134363453141,0.00132275132275
rsrp=-93|rsrq=-13|snr=-3,-93,-13,-3,4,2,0.00134363453141,0.00132275132275
rsrp=-93|rsrq=-13|snr=2,-93,-13,2,4,1,0.00134363453141,0.00132275132275
rsrp=-93|rsrq=-13|snr=3,-93,-13,3,4,1,0.00134363453141,0.00132275132275
rsrp=-93|rsrq=-12|snr=1,-93,-12,1,4,2,0.00134363453141,0.00132275132275
rsrp=-92|rsrq=-15|snr=-4,-92,-15,-4,4,2,0.00134363453141,0.00132275132275
rsrp=-92|rsrq=-14|snr=-1,-92,-14,-1,4,2,0.00134363453141,0.00132275132275
rsrp=-92|rsrq=-13|snr=0,-92,-13,0,4,1,0.00134363453141,0.00132275132275
rsrp=-92|rsrq=-12|snr=1,-92,-12,1,4,2,0.00134363453141,0.00132275132275
rsrp=-92|rsrq=-12|snr=3,-92,-12,3,4,2,0.00134363453141,0.00132275132275
rsrp=-91|rsrq=-16|snr=-12,-91,-16,-12,4,1,0.00134363453141,0.00132275132275
rsrp=-91|rsrq=-14|snr=-5,-91,-14,-5,4,1,0.00134363453141,0.00132275132275
rsrp=-91|rsrq=-13|snr=-1,-91,-13,-1,4,1,0.00134363453141,0.00132275132275
rsrp=-90|rsrq=-16|snr=2,-90,-16,2,4,1,0.00134363453141,0.00132275132275
rsrp=-90|rsrq=-15|snr=7,-90,-15,7,4,1,0.00134363453141,0.00132275132275
rsrp=-90|rsrq=-13|snr=-4,-90,-13,-4,4,1,0.00134363453141,0.00132275132275
rsrp=-90|rsrq=-13|snr=-2,-90,-13,-2,4,1,0.00134363453141,0.00132275132275
rsrp=-90|rsrq=-13|snr=-1,-90,-13,-1,4,1,0.00134363453141,0.00132275132275
rsrp=-90|rsrq=-12|snr=4,-90,-12,4,4,2,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-16|snr=-7,-89,-16,-7,4,2,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-16|snr=2,-89,-16,2,4,2,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-16|snr=4,-89,-16,4,4,1,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-15|snr=-2,-89,-15,-2,4,1,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-15|snr=3,-89,-15,3,4,2,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-14|snr=2,-89,-14,2,4,2,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-14|snr=3,-89,-14,3,4,2,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-13|snr=-4,-89,-13,-4,4,2,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-12|snr=-7,-89,-12,-7,4,1,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-12|snr=1,-89,-12,1,4,2,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-12|snr=3,-89,-12,3,4,1,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-12|snr=6,-89,-12,6,4,1,0.00134363453141,0.00132275132275
rsrp=-89|rsrq=-11|snr=7,-89,-11,7,4,2,0.00134363453141,0.00132275132275
rsrp=-88|rsrq=-17|snr=0,-88,-17,0,4,1,0.00134363453141,0.00132275132275
rsrp=-88|rsrq=-16|snr=1,-88,-16,1,4,1,0.00134363453141,0.00132275132275
rsrp=-88|rsrq=-11|snr=4,-88,-11,4,4,1,0.00134363453141,0.00132275132275
rsrp=-81|rsrq=-12|snr=3,-81,-12,3,4,1,0.00134363453141,0.00132275132275
rsrp=-81|rsrq=-11|snr=1,-81,-11,1,4,1,0.00134363453141,0.00132275132275
rsrp=-81|rsrq=-11|snr=3,-81,-11,3,4,1,0.00134363453141,0.00132275132275
rsrp=-81|rsrq=-11|snr=4,-81,-11,4,4,1,0.00134363453141,0.00132275132275
rsrp=-81|rsrq=-10|snr=1,-81,-10,1,4,1,0.00134363453141,0.00132275132275
rsrp=-81|rsrq=-9|snr=4,-81,-9,4,4,1,0.00134363453141,0.00132275132275
rsrp=-80|rsrq=-10|snr=-1,-80,-10,-1,4,1,0.00134363453141,0.00132275132275
rsrp=-80|rsrq=-10|snr=1,-80,-10,1,4,1,0.00134363453141,0.00132275132275
rsrp=-80|rsrq=-9|snr=2,-80,-9,2,4,1,0.00134363453141,0.00132275132275
rsrp=-104|rsrq=-12|snr=-3,-104,-12,-3,3,1,0.00100772589856,0.00105485232068
rsrp=-103|rsrq=-16|snr=-5,-103,-16,-5,3,1,0.00100772589856,0.00105485232068
rsrp=-103|rsrq=-16|snr=1,-103,-16,1,3,2,0.00100772589856,0.00105042945979
rsrp=-105|rsrq=-18|snr=0,-105,-18,0,3,1,0.00100772589856,0.00104821802935
rsrp=-104|rsrq=-18|snr=2,-104,-18,2,3,1,0.00100772589856,0.00104821802935
rsrp=-103|rsrq=-18|snr=2,-103,-18,2,3,1,0.00100772589856,0.00104821802935
rsrp=-97|rsrq=-16|snr=6,-97,-16,6,3,1,0.00100772589856,0.00104821802935
rsrp=-97|rsrq=-12|snr=11,-97,-12,11,3,1,0.00100772589856,0.00104821802935
rsrp=-99|rsrq=-16|snr=8,-99,-16,8,3,1,0.00100772589856,0.00103519668737
rsrp=-97|rsrq=-13|snr=-2,-97,-13,-2,3,1,0.00100772589856,0.00103519668737
rsrp=-94|rsrq=-17|snr=4,-94,-17,4,3,1,0.00100772589856,0.00103519668737
rsrp=-94|rsrq=-16|snr=3,-94,-16,3,3,1,0.00100772589856,0.00103519668737
rsrp=-98|rsrq=-11|snr=5,-98,-11,5,3,2,0.00100772589856,0.00101078167116
rsrp=-95|rsrq=-13|snr=1,-95,-13,1,3,2,0.00100772589856,0.00100644122383
rsrp=-100|rsrq=-13|snr=1,-100,-13,1,3,2,0.00100772589856,0.000994043658714
rsrp=-105|rsrq=-14|snr=2,-105,-14,2,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-18|snr=-3,-104,-18,-3,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-18|snr=-1,-104,-18,-1,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-17|snr=-5,-104,-17,-5,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-17|snr=-2,-104,-17,-2,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-17|snr=-1,-104,-17,-1,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-16|snr=-1,-104,-16,-1,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-15|snr=-2,-104,-15,-2,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-14|snr=-5,-104,-14,-5,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-14|snr=-1,-104,-14,-1,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-14|snr=5,-104,-14,5,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-13|snr=-4,-104,-13,-4,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-13|snr=0,-104,-13,0,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-12|snr=-4,-104,-12,-4,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-11|snr=-5,-104,-11,-5,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-11|snr=-2,-104,-11,-2,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-11|snr=2,-104,-11,2,2,1,0.000671817265704,0.00070323488045
rsrp=-104|rsrq=-11|snr=5,-104,-11,5,2,1,0.000671817265704,0.00070323488045
rsrp=-103|rsrq=-20|snr=-3,-103,-20,-3,2,1,0.000671817265704,0.00070323488045
rsrp=-103|rsrq=-19|snr=-2,-103,-19,-2,2,1,0.000671817265704,0.00070323488045
rsrp=-103|rsrq=-18|snr=-4,-103,-18,-4,2,1,0.000671817265704,0.00070323488045
rsrp=-103|rsrq=-17|snr=-3,-103,-17,-3,2,1,0.000671817265704,0.00070323488045
rsrp=-103|rsrq=-16|snr=-3,-103,-16,-3,2,1,0.000671817265704,0.00070323488045
rsrp=-103|rsrq=-16|snr=3,-103,-16,3,2,1,0.000671817265704,0.00070323488045
rsrp=-103|rsrq=-15|snr=-1,-103,-15,-1,2,1,0.000671817265704,0.00070323488045
rsrp=-103|rsrq=-14|snr=-7,-103,-14,-7,2,1,0.000671817265704,0.00070323488045
rsrp=-103|rsrq=-14|snr=7,-103,-14,7,2,1,0.000671817265704,0.00070323488045
rsrp=-103|rsrq=-12|snr=-5,-103,-12,-5,2,1,0.000671817265704,0.00070323488045
rsrp=-103|rsrq=-12|snr=4,-103,-12,4,2,1,0.000671817265704,0.00070323488045
rsrp=-102|rsrq=-18|snr=3,-102,-18,3,2,1,0.000671817265704,0.00070323488045
rsrp=-102|rsrq=-17|snr=0,-102,-17,0,2,1,0.000671817265704,0.00070323488045
rsrp=-102|rsrq=-17|snr=5,-102,-17,5,2,1,0.000671817265704,0.00070323488045
rsrp=-102|rsrq=-16|snr=-4,-102,-16,-4,2,1,0.000671817265704,0.00070323488045
rsrp=-102|rsrq=-16|snr=4,-102,-16,4,2,1,0.000671817265704,0.00070323488045
rsrp=-102|rsrq=-13|snr=-6,-102,-13,-6,2,1,0.000671817265704,0.00070323488045
rsrp=-102|rsrq=-13|snr=-2,-102,-13,-2,2,1,0.000671817265704,0.00070323488045
rsrp=-102|rsrq=-10|snr=2,-102,-10,2,2,1,0.000671817265704,0.00070323488045
rsrp=-105|rsrq=-17|snr=2,-105,-17,2,2,1,0.000671817265704,0.000698812019567
rsrp=-105|rsrq=-16|snr=4,-105,-16,4,2,1,0.000671817265704,0.000698812019567
rsrp=-105|rsrq=-14|snr=1,-105,-14,1,2,1,0.000671817265704,0.000698812019567
rsrp=-105|rsrq=-11|snr=6,-105,-11,6,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-19|snr=-2,-104,-19,-2,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-19|snr=0,-104,-19,0,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-19|snr=3,-104,-19,3,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-18|snr=3,-104,-18,3,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-17|snr=2,-104,-17,2,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-17|snr=5,-104,-17,5,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-16|snr=1,-104,-16,1,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-16|snr=2,-104,-16,2,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-15|snr=0,-104,-15,0,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-15|snr=1,-104,-15,1,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-15|snr=3,-104,-15,3,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-12|snr=-1,-104,-12,-1,2,1,0.000671817265704,0.000698812019567
rsrp=-104|rsrq=-11|snr=7,-104,-11,7,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-19|snr=-3,-103,-19,-3,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-19|snr=0,-103,-19,0,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-18|snr=-1,-103,-18,-1,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-18|snr=0,-103,-18,0,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-18|snr=3,-103,-18,3,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-18|snr=7,-103,-18,7,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-17|snr=4,-103,-17,4,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-16|snr=0,-103,-16,0,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-15|snr=1,-103,-15,1,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-14|snr=-3,-103,-14,-3,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-14|snr=0,-103,-14,0,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-14|snr=1,-103,-14,1,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-13|snr=-3,-103,-13,-3,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-12|snr=5,-103,-12,5,2,1,0.000671817265704,0.000698812019567
rsrp=-103|rsrq=-11|snr=4,-103,-11,4,2,1,0.000671817265704,0.000698812019567
rsrp=-102|rsrq=-18|snr=-1,-102,-18,-1,2,1,0.000671817265704,0.000698812019567
rsrp=-102|rsrq=-18|snr=2,-102,-18,2,2,1,0.000671817265704,0.000698812019567
rsrp=-102|rsrq=-17|snr=4,-102,-17,4,2,1,0.000671817265704,0.000698812019567
rsrp=-101|rsrq=-17|snr=-1,-101,-17,-1,2,1,0.000671817265704,0.000698812019567
rsrp=-99|rsrq=-17|snr=1,-99,-17,1,2,1,0.000671817265704,0.000698812019567
rsrp=-99|rsrq=-17|snr=3,-99,-17,3,2,1,0.000671817265704,0.000698812019567
rsrp=-99|rsrq=-16|snr=1,-99,-16,1,2,1,0.000671817265704,0.000698812019567
rsrp=-99|rsrq=-12|snr=12,-99,-12,12,2,1,0.000671817265704,0.000698812019567
rsrp=-98|rsrq=-17|snr=2,-98,-17,2,2,1,0.000671817265704,0.000698812019567
rsrp=-98|rsrq=-17|snr=5,-98,-17,5,2,1,0.000671817265704,0.000698812019567
rsrp=-98|rsrq=-15|snr=3,-98,-15,3,2,1,0.000671817265704,0.000698812019567
rsrp=-98|rsrq=-15|snr=8,-98,-15,8,2,1,0.000671817265704,0.000698812019567
rsrp=-98|rsrq=-13|snr=3,-98,-13,3,2,1,0.000671817265704,0.000698812019567
rsrp=-98|rsrq=-12|snr=12,-98,-12,12,2,1,0.000671817265704,0.000698812019567
rsrp=-98|rsrq=-11|snr=4,-98,-11,4,2,1,0.000671817265704,0.000698812019567
rsrp=-97|rsrq=-17|snr=5,-97,-17,5,2,1,0.000671817265704,0.000698812019567
rsrp=-97|rsrq=-13|snr=4,-97,-13,4,2,1,0.000671817265704,0.000698812019567
rsrp=-97|rsrq=-13|snr=8,-97,-13,8,2,1,0.000671817265704,0.000698812019567
rsrp=-97|rsrq=-12|snr=7,-97,-12,7,2,1,0.000671817265704,0.000698812019567
rsrp=-97|rsrq=-11|snr=3,-97,-11,3,2,1,0.000671817265704,0.000698812019567
rsrp=-97|rsrq=-11|snr=11,-97,-11,11,2,1,0.000671817265704,0.000698812019567
rsrp=-97|rsrq=-10|snr=5,-97,-10,5,2,1,0.000671817265704,0.000698812019567
rsrp=-97|rsrq=-9|snr=1,-97,-9,1,2,1,0.000671817265704,0.000698812019567
rsrp=-97|rsrq=-9|snr=4,-97,-9,4,2,1,0.000671817265704,0.000698812019567
rsrp=-97|rsrq=-9|snr=9,-97,-9,9,2,1,0.000671817265704,0.000698812019567
rsrp=-96|rsrq=-17|snr=8,-96,-17,8,2,1,0.000671817265704,0.000698812019567
rsrp=-96|rsrq=-15|snr=8,-96,-15,8,2,1,0.000671817265704,0.000698812019567
rsrp=-96|rsrq=-14|snr=12,-96,-14,12,2,1,0.000671817265704,0.000698812019567
rsrp=-96|rsrq=-11|snr=7,-96,-11,7,2,1,0.000671817265704,0.000698812019567
rsrp=-96|rsrq=-10|snr=2,-96,-10,2,2,1,0.000671817265704,0.000698812019567
rsrp=-96|rsrq=-9|snr=7,-96,-9,7,2,1,0.000671817265704,0.000698812019567
rsrp=-95|rsrq=-11|snr=2,-95,-11,2,2,1,0.000671817265704,0.000698812019567
rsrp=-102|rsrq=-17|snr=2,-102,-17,2,2,1,0.000671817265704,0.000690131124914
rsrp=-101|rsrq=-16|snr=4,-101,-16,4,2,1,0.000671817265704,0.000690131124914
rsrp=-101|rsrq=-13|snr=8,-101,-13,8,2,1,0.000671817265704,0.000690131124914
rsrp=-101|rsrq=-11|snr=8,-101,-11,8,2,1,0.000671817265704,0.000690131124914
rsrp=-100|rsrq=-16|snr=6,-100,-16,6,2,1,0.000671817265704,0.000690131124914
rsrp=-100|rsrq=-15|snr=7,-100,-15,7,2,1,0.000671817265704,0.000690131124914
rsrp=-100|rsrq=-13|snr=7,-100,-13,7,2,1,0.000671817265704,0.000690131124914
rsrp=-100|rsrq=-12|snr=8,-100,-12,8,2,1,0.000671817265704,0.000690131124914
rsrp=-100|rsrq=-11|snr=8,-100,-11,8,2,1,0.000671817265704,0.000690131124914
rsrp=-99|rsrq=-17|snr=6,-99,-17,6,2,1,0.000671817265704,0.000690131124914
rsrp=-99|rsrq=-16|snr=5,-99,-16,5,2,1,0.000671817265704,0.000690131124914
rsrp=-99|rsrq=-16|snr=13,-99,-16,13,2,1,0.000671817265704,0.000690131124914
rsrp=-99|rsrq=-15|snr=4,-99,-15,4,2,1,0.000671817265704,0.000690131124914
rsrp=-99|rsrq=-15|snr=9,-99,-15,9,2,1,0.000671817265704,0.000690131124914
rsrp=-99|rsrq=-14|snr=6,-99,-14,6,2,1,0.000671817265704,0.000690131124914
rsrp=-99|rsrq=-11|snr=12,-99,-11,12,2,1,0.000671817265704,0.000690131124914
rsrp=-99|rsrq=-10|snr=4,-99,-10,4,2,1,0.000671817265704,0.000690131124914
rsrp=-99|rsrq=-10|snr=10,-99,-10,10,2,1,0.000671817265704,0.000690131124914
rsrp=-99|rsrq=-9|snr=9,-99,-9,9,2,1,0.000671817265704,0.000690131124914
rsrp=-98|rsrq=-16|snr=5,-98,-16,5,2,1,0.000671817265704,0.000690131124914
rsrp=-98|rsrq=-16|snr=7,-98,-16,7,2,1,0.000671817265704,0.000690131124914
rsrp=-98|rsrq=-12|snr=1,-98,-12,1,2,1,0.000671817265704,0.000690131124914
rsrp=-98|rsrq=-11|snr=12,-98,-11,12,2,1,0.000671817265704,0.000690131124914
rsrp=-98|rsrq=-9|snr=10,-98,-9,10,2,1,0.000671817265704,0.000690131124914
rsrp=-97|rsrq=-14|snr=0,-97,-14,0,2,1,0.000671817265704,0.000690131124914
rsrp=-97|rsrq=-12|snr=12,-97,-12,12,2,1,0.000671817265704,0.000690131124914
rsrp=-97|rsrq=-11|snr=0,-97,-11,0,2,1,0.000671817265704,0.000690131124914
rsrp=-97|rsrq=-11|snr=2,-97,-11,2,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-17|snr=2,-96,-17,2,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-16|snr=2,-96,-16,2,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-16|snr=3,-96,-16,3,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-16|snr=4,-96,-16,4,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-14|snr=-3,-96,-14,-3,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-14|snr=2,-96,-14,2,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-14|snr=4,-96,-14,4,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-12|snr=1,-96,-12,1,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-12|snr=4,-96,-12,4,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-12|snr=9,-96,-12,9,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-11|snr=0,-96,-11,0,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-11|snr=2,-96,-11,2,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-11|snr=5,-96,-11,5,2,1,0.000671817265704,0.000690131124914
rsrp=-96|rsrq=-9|snr=5,-96,-9,5,2,1,0.000671817265704,0.000690131124914
rsrp=-95|rsrq=-16|snr=2,-95,-16,2,2,1,0.000671817265704,0.000690131124914
rsrp=-95|rsrq=-16|snr=3,-95,-16,3,2,1,0.000671817265704,0.000690131124914
rsrp=-95|rsrq=-16|snr=9,-95,-16,9,2,1,0.000671817265704,0.000690131124914
rsrp=-95|rsrq=-15|snr=11,-95,-15,11,2,1,0.000671817265704,0.000690131124914
rsrp=-95|rsrq=-14|snr=0,-95,-14,0,2,1,0.000671817265704,0.000690131124914
rsrp=-95|rsrq=-14|snr=2,-95,-14,2,2,1,0.000671817265704,0.000690131124914
rsrp=-95|rsrq=-14|snr=3,-95,-14,3,2,1,0.000671817265704,0.000690131124914
rsrp=-95|rsrq=-12|snr=8,-95,-12,8,2,1,0.000671817265704,0.000690131124914
rsrp=-94|rsrq=-17|snr=3,-94,-17,3,2,1,0.000671817265704,0.000690131124914
rsrp=-94|rsrq=-16|snr=1,-94,-16,1,2,1,0.000671817265704,0.000690131124914
rsrp=-94|rsrq=-16|snr=4,-94,-16,4,2,1,0.000671817265704,0.000690131124914
rsrp=-94|rsrq=-16|snr=6,-94,-16,6,2,1,0.000671817265704,0.000690131124914
rsrp=-94|rsrq=-15|snr=3,-94,-15,3,2,1,0.000671817265704,0.000690131124914
rsrp=-94|rsrq=-15|snr=5,-94,-15,5,2,1,0.000671817265704,0.000690131124914
rsrp=-94|rsrq=-11|snr=7,-94,-11,7,2,1,0.000671817265704,0.000690131124914
rsrp=-94|rsrq=-10|snr=10,-94,-10,10,2,1,0.000671817265704,0.000690131124914
rsrp=-94|rsrq=-9|snr=6,-94,-9,6,2,1,0.000671817265704,0.000690131124914
rsrp=-102|rsrq=-16|snr=6,-102,-16,6,2,1,0.000671817265704,0.000669344042838
rsrp=-101|rsrq=-10|snr=7,-101,-10,7,2,1,0.000671817265704,0.000669344042838
rsrp=-100|rsrq=-18|snr=2,-100,-18,2,2,1,0.000671817265704,0.000669344042838
rsrp=-100|rsrq=-13|snr=-7,-100,-13,-7,2,1,0.000671817265704,0.000669344042838
rsrp=-100|rsrq=-12|snr=1,-100,-12,1,2,1,0.000671817265704,0.000669344042838
rsrp=-100|rsrq=-11|snr=0,-100,-11,0,2,1,0.000671817265704,0.000669344042838
rsrp=-100|rsrq=-10|snr=-7,-100,-10,-7,2,1,0.000671817265704,0.000669344042838
rsrp=-100|rsrq=-10|snr=-6,-100,-10,-6,2,1,0.000671817265704,0.000669344042838
rsrp=-100|rsrq=-10|snr=-4,-100,-10,-4,2,1,0.000671817265704,0.000669344042838
rsrp=-100|rsrq=-9|snr=5,-100,-9,5,2,1,0.000671817265704,0.000669344042838
rsrp=-99|rsrq=-12|snr=-6,-99,-12,-6,2,1,0.000671817265704,0.000669344042838
rsrp=-99|rsrq=-12|snr=7,-99,-12,7,2,1,0.000671817265704,0.000669344042838
rsrp=-99|rsrq=-12|snr=9,-99,-12,9,2,1,0.000671817265704,0.000669344042838
rsrp=-99|rsrq=-10|snr=-8,-99,-10,-8,2,1,0.000671817265704,0.000669344042838
rsrp=-99|rsrq=-10|snr=7,-99,-10,7,2,1,0.000671817265704,0.000669344042838
rsrp=-99|rsrq=-10|snr=9,-99,-10,9,2,1,0.000671817265704,0.000669344042838
rsrp=-99|rsrq=-9|snr=1,-99,-9,1,2,1,0.000671817265704,0.000669344042838
rsrp=-99|rsrq=-9|snr=7,-99,-9,7,2,1,0.000671817265704,0.000669344042838
rsrp=-98|rsrq=-13|snr=13,-98,-13,13,2,1,0.000671817265704,0.000669344042838
rsrp=-98|rsrq=-11|snr=6,-98,-11,6,2,1,0.000671817265704,0.000669344042838
rsrp=-98|rsrq=-9|snr=13,-98,-9,13,2,1,0.000671817265704,0.000669344042838
rsrp=-107|rsrq=-14|snr=4,-107,-14,4,2,1,0.000671817265704,0.000665335994677
rsrp=-106|rsrq=-13|snr=1,-106,-13,1,2,1,0.000671817265704,0.000665335994677
rsrp=-105|rsrq=-14|snr=-4,-105,-14,-4,2,1,0.000671817265704,0.000665335994677
rsrp=-105|rsrq=-12|snr=-5,-105,-12,-5,2,1,0.000671817265704,0.000665335994677
rsrp=-105|rsrq=-12|snr=-4,-105,-12,-4,2,1,0.000671817265704,0.000665335994677
rsrp=-105|rsrq=-11|snr=10,-105,-11,10,2,1,0.000671817265704,0.000665335994677
rsrp=-104|rsrq=-15|snr=11,-104,-15,11,2,1,0.000671817265704,0.000665335994677
rsrp=-104|rsrq=-14|snr=2,-104,-14,2,2,1,0.000671817265704,0.000665335994677
rsrp=-104|rsrq=-14|snr=6,-104,-14,6,2,1,0.000671817265704,0.000665335994677
rsrp=-104|rsrq=-12|snr=5,-104,-12,5,2,1,0.000671817265704,0.000665335994677
rsrp=-104|rsrq=-11|snr=1,-104,-11,1,2,1,0.000671817265704,0.000665335994677
rsrp=-104|rsrq=-11|snr=4,-104,-11,4,2,1,0.000671817265704,0.000665335994677
rsrp=-103|rsrq=-17|snr=2,-103,-17,2,2,1,0.000671817265704,0.000665335994677
rsrp=-103|rsrq=-14|snr=4,-103,-14,4,2,1,0.000671817265704,0.000665335994677
rsrp=-103|rsrq=-13|snr=-2,-103,-13,-2,2,1,0.000671817265704,0.000665335994677
rsrp=-103|rsrq=-13|snr=10,-103,-13,10,2,1,0.000671817265704,0.000665335994677
rsrp=-103|rsrq=-12|snr=-2,-103,-12,-2,2,1,0.000671817265704,0.000665335994677
rsrp=-103|rsrq=-12|snr=8,-103,-12,8,2,1,0.000671817265704,0.000665335994677
rsrp=-103|rsrq=-11|snr=11,-103,-11,11,2,1,0.000671817265704,0.000665335994677
rsrp=-103|rsrq=-9|snr=-2,-103,-9,-2,2,1,0.000671817265704,0.000665335994677
rsrp=-102|rsrq=-18|snr=-3,-102,-18,-3,2,1,0.000671817265704,0.000665335994677
rsrp=-102|rsrq=-17|snr=-2,-102,-17,-2,2,1,0.000671817265704,0.000665335994677
rsrp=-102|rsrq=-17|snr=-1,-102,-17,-1,2,1,0.000671817265704,0.000665335994677
rsrp=-102|rsrq=-17|snr=6,-102,-17,6,2,1,0.000671817265704,0.000665335994677
rsrp=-102|rsrq=-16|snr=7,-102,-16,7,2,1,0.000671817265704,0.000665335994677
rsrp=-102|rsrq=-15|snr=-3,-102,-15,-3,2,1,0.000671817265704,0.000665335994677
rsrp=-102|rsrq=-15|snr=-2,-102,-15,-2,2,1,0.000671817265704,0.000665335994677
rsrp=-102|rsrq=-13|snr=6,-102,-13,6,2,1,0.000671817265704,0.000665335994677
rsrp=-102|rsrq=-12|snr=-1,-102,-12,-1,2,1,0.000671817265704,0.000665335994677
rsrp=-102|rsrq=-12|snr=2,-102,-12,2,2,1,0.000671817265704,0.000665335994677
rsrp=-101|rsrq=-18|snr=0,-101,-18,0,2,1,0.000671817265704,0.000665335994677
rsrp=-101|rsrq=-16|snr=-2,-101,-16,-2,2,1,0.000671817265704,0.000665335994677
rsrp=-101|rsrq=-15|snr=-1,-101,-15,-1,2,1,0.000671817265704,0.000665335994677
rsrp=-101|rsrq=-15|snr=2,-101,-15,2,2,1,0.000671817265704,0.000665335994677
rsrp=-101|rsrq=-15|snr=4,-101,-15,4,2,1,0.000671817265704,0.000665335994677
rsrp=-101|rsrq=-14|snr=-1,-101,-14,-1,2,1,0.000671817265704,0.000665335994677
rsrp=-101|rsrq=-14|snr=3,-101,-14,3,2,1,0.000671817265704,0.000665335994677
rsrp=-101|rsrq=-14|snr=5,-101,-14,5,2,1,0.000671817265704,0.000665335994677
